mid,record_id,native_id,platform,record_type,source_file,url,r_mid,r_url,topic,keyword,cont_clean,lang,relevance_label,relevance_confidence,relevance_reason,keyword_exact_match,keyword_token_match,topic_token_match,text_word_count,human_label,human_note
Instagram:post:3820864219722671156,Instagram:post:3820864219722671156,3820864219722671156,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DUGb8OXkeQ0/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,Day 91 Big Beautiful Bill – EV Battery Recycling Credit Incentives for circular battery reuse programs. Takeaway: Closing the loop with tax relief. #EVTaxCredit #BigBeautifulBill #Sustainability #BatteryRecycling #CleanTech Digital Assets – Crypto Broker Reporting Brokers must file 1099-DA under new IRS rules. Takeaway: Transparency becomes mandatory. #CryptoCompliance #DigitalAssets #IRSUpdate #CryptoLaw #Web3Finance,en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,50,,
Instagram:post:3911552484208987192,Instagram:post:3911552484208987192,3911552484208987192,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DZIoEKVksw4/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"Don't miss out on potential EV charging savings. The federal EV charging tax credit is currently available for eligible installations, offering up to 30% back on qualifying costs. To take advantage, your charger must be installed and operational by June 30, 2026. To learn more, check out the Alternative Fuel Vehicle Refueling Property Credit on irs.gov. Whether you're planning a home charger or preparing for a commercial installation, now is the time to get started. #EVCharging #EVTaxCredit #EVInfrastructure #ElectricVehicles #EVChargeSolutions",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,83,,
Instagram:post:3862372758005290985,Instagram:post:3862372758005290985,3862372758005290985,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DWZ549HDRfp/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"The ""luxury tax"" on going electric is officially over. 📉✨ In 2026, $25,000 is the new magic number for EVs. Whether you're buying new or used, the math finally beats gas for the average Florida driver. Here's why the market shifted: 1. The Return of the Affordability King ⚡️ The 2027 Chevrolet Bolt is back, starting at just $28,995. It's the most affordable new EV in the U.S., featuring a 262-mile range and faster LFP battery tech that's built to last. 2. The Used EV ""Gold Rush"" 💰 Nearly 40% of used EVs are now priced under $25k. With 2023–2024 leases expiring, you can snag a high-tech crossover with 200+ miles of range for the price of a used Corolla. 3. True Price Parity ⚖️ Between the $7,500 Federal Tax Credit and Florida incentives, the ""out-the-door"" price of an EV is now frequently lower than its gas competitors. 🏠 The Real Savings Start at Home A $25k EV is a genius move, but only if you aren't stuck at expensive public chargers. Charging at home is up to 40% cheaper than gasoline. At Chargepros, we specialize in professional, permitted Level 2 installations. We don't just install a plug; we lock in your $0 fuel commute with a system built to 2026 safety standards. Stop paying the ""Gas Tax."" 📩 Email us for a pro quote: info@chargepros.com 🔗 Get your 60-second estimate: chargepros.com/home Read the full post here: https://chargepros.com/post/affordable-evs-under-25k-2026-market-shift #Chargepros #ChevyBolt #AffordableEV #UsedEV #FloridaDrivers #EVTaxCredit #SmartHome2026 #CleanEnergyFL #ElectricVehicle #Level2Charging",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,271,,
Instagram:post:3912942699313399188,Instagram:post:3912942699313399188,3912942699313399188,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DZNkKdDCIWU/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"Did you buy an EV last year? Read this! 🚗⚡ If you made the switch to electric, your tax break timing is everything! 🕒 For vehicles acquired after Sept. 30, 2025, the New Clean Vehicle Credit is no longer available. BUT... there is a major silver lining! 🌤️ If you signed your binding contract and paid on or before that Sept. 30 deadline, you are still in the game; even if you are just taking possession of the car today! 🏠🔑 In IRS-speak, taking possession means the car is ""Placed in Service."" As long as that contract was locked in by the deadline, your credit is safe. 📑✅ Get your paperwork ready now so you don't miss out on thousands in savings! 💰🛡️ #EVTaxCredit #CleanEnergy #TaxGoddess #TaxPlanning",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,123,,
Instagram:post:3797852132356525045,Instagram:post:3797852132356525045,3797852132356525045,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DS0rmR6kgv1/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"⚡ 10. EV Tax Credits Start Phasing Out 👉🏾 What it means: The popular tax credit for electric vehicles is being reduced (phased out). 💡 If you're planning to buy an EV, act soon you could still qualify for a partial or full credit this year, but future years may offer less or none at all. Let KOAR Fast Tax help you understand how this affects your 2025 return. 📞 469-717-0902 | 📍 DeSoto, TX 🌐 koarfasttax.com #KOARFastTax #EVTaxCredit #ElectricVehicles #TaxSeasonReady",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,78,,
Instagram:post:3909953288427295195,Instagram:post:3909953288427295195,3909953288427295195,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DZC8czNFFHb/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"The federal landscape for electric vehicle tax credits changed significantly with the One Big Beautiful Bill. As of late 2025, the 30D and 25E federal purchase credits for new and used EVs have largely concluded. If you are looking for remaining incentives, the federal 30C credit for home charger installation remains available but only until June 30, 2026. Maryland residents may still access the $3,000 excise tax credit, though this remains contingent on state funding availability. Missing a purchase credit does not negate the financial logic of an EV. The immediate reduction in fuel costs provides a permanent decrease in your personal or business overhead. We treat tax efficiency as a mathematical certainty, not a suggestion. If you need a professional review of how these transitions affect your 2026 tax liability, book a session. 30-minute consultations are $50. 60-minute sessions are $100. #EVTaxCredit #MarylandTax #SmallBusiness #WyattMartin",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,149,,
Instagram:post:3829002976665677576,Instagram:post:3829002976665677576,3829002976665677576,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DUjWeucEi8I/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,🚗⚡ Did you buy an electric vehicle? The IRS offers tax credits that can help you pay less in taxes. 📌 Not everyone qualifies 📌 Every case is different 📲 Schedule your appointment with SM Tax Empire #TaxCredits #EVTaxCredit #IRS #SMTaxEmpire #taxesusa 🚗⚡ ¿Compraste un vehículo eléctrico? El IRS ofrece créditos fiscales que pueden ayudarle a pagar menos impuestos. 📌 No todos califican 📌 Cada caso es diferente 📲 Agenda tu cita con SM Tax Empire #Créditos Fiscales #EVTaxCredit #IRS #SMTaxEmpire #TaxesUSA,en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,74,,
Instagram:post:3865760528946741086,Instagram:post:3865760528946741086,3865760528946741086,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DWl8LgqmL9e/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"The federal EV incentive landscape just changed—fast. The $7,500 tax credit is gone as of late 2025. In its place, lawmakers introduced a new car loan interest deduction worth up to $10,000 per year through 2028. But here's the catch: Not every buyer qualifies—and not every vehicle makes the cut. Eligibility depends on income limits, loan structure, and vehicle classification, making this far more complex than the old EV credit. For many drivers, this could mean bigger long-term savings—or no benefit at all if structured incorrectly. Bottom line: If you're buying a car in 2026, how you finance it matters just as much as what you buy. Link in bio. #NextCarReview #EVTaxCredit #CarBuying2026 #AutoFinance #TaxSavings #ElectricVehicles #CarLoan #PersonalFinance #EVIncentives #CarDeals #AutoIndustry #MoneySmart #FutureOfDriving",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,131,,
Instagram:post:3810845102483811946,Instagram:post:3810845102483811946,3810845102483811946,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DTi124Tla5q/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"🚗 Own an Electric Vehicle? You May Be Leaving Money on the Table! ⚡ If you purchased an electric vehicle before September 2025, you may be eligible for a significant tax deduction—but many taxpayers don't know how to properly claim it. At BB Financial Services, I help clients determine eligibility, apply the correct IRS guidelines, and ensure the deduction is claimed accurately and compliantly. 📌 Eligibility depends on several factors, including purchase date, vehicle qualifications, and tax situation. 📲 Ask me how to obtain it and see if you qualify. 📞 508-400-3830 📧 atamianrebecca@gmail.com #ElectricVehicle #EVTaxCredit #TaxDeduction #CleanEnergyTax #taxprofessional",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,99,,
Instagram:post:3869445888397097817,Instagram:post:3869445888397097817,3869445888397097817,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DWzCIjHgTtZ/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"The EV market is finally about value, not hype. 📊🛠️ If you've been waiting for the ""tech flex"" phase to cool down, 2026 is your year. We are officially past over-priced experiments and into high-utility commutes that finally make sense for a household budget. With the average new car still hovering near $50,000, these five models prove you can go electric without paying a ""luxury tax."" If you are looking for the best cheap electric cars with the highest ROI, these are the heavy hitters for 2026. Swipe through the shortlist to find your next daily driver. ➡️ #Chargepros #ChevyBolt2027 #ToyotaBZ #AffordableEV #UsedEVGoldRush #FloridaDrivers #EVTaxCredit #SmartHome2026 #CleanEnergyFL #ElectricVehicleSavings #Level2Charging",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,111,,
Instagram:post:3809156817797079661,Instagram:post:3809156817797079661,3809156817797079661,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DTc1_GqjWJt/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"Buying electric? The IRS may owe you up to $7,500 — and most people don't even realize it. Form 8936 is how this powerful credit is claimed. The rules are complex, but the opportunity is real. This is where strategy matters. This is where ProTeam Tax comes in. 📍 1109 Amber Rd Orlando, FL 📞 (954) 901-0423 Appointments now available. #EVTaxCredit #Form8936 #TaxSeason2026 #OrlandoTaxPro #LuxuryTaxService",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,false,65,,
Instagram:post:3862116071348592402,Instagram:post:3862116071348592402,3862116071348592402,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DWY_hrCD18S/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"Have an Electric Vehicle? You may qualify for tax credits! If you own or recently purchased an electric vehicle (EV), you could be eligible for valuable tax savings. 🚗⚡ 💡 Potential benefits include: ✔️ Electric Vehicle Tax Credit ✔️ Used Electric Vehicle Credit ✔️ Possible benefits for business owners These credits can help reduce the amount of taxes you owe and increase your overall savings. Don't leave money on the table let Diamond Elite Tax Solutions help you maximize every tax credit you qualify for. 💎 📲 File your taxes with us today! 🌐 www.diamondelitetaxsolutions.com #TaxCredits #ElectricVehicleCredit #EVTaxCredit #TaxSavings #TaxSeason #DiamondEliteTaxSolution",en,irrelevant,0.74,Only broad keyword tokens appear; the post does not match the assigned topic.,false,true,true,96,,
